,City,Walk Score,Transit Score,Bike Score,Baseball Fields and Diamonds,Tennis and Pickleball Courts,Volleyball,Basketball Hoops,Disc Golf Courses,Skateparks,Outdoor Exercise Zones,Community Gardens,Dog Parks,Playgrounds,Splashpads,Swimming Pools,Rec Centers,Senior Centers,Park Units,Parks as City Area,Improved Trails,Nature Trails,Walkable Park Access
36,"Orlando, FL",41.1,32.7,56.8,2.086967356092699,1.5885870919511589,0.4672314976326938,4.859207575380015,0.09344629952653875,0.03114876650884625,0.5606777971592325,0.74757039621231,0.09344629952653875,1.8689259905307751,0.03114876650884625,0.3426364315973088,0.1764292015986467,0.5918265636680787,3.8935958136057813,0.053921181175801,1.5262895589334662,0.0,0.6691343195380297
89,"Reno, NV",40.2,24.2,52.0,2.8509501339581056,3.3626591323608426,0.0,3.4723110605900005,0.036550642743052635,0.21992310938942922,0.5848102838888422,0.10965192822915791,0.18275321371526318,2.814399491215053,0.2924051419444211,0.14620257097221054,0.0,0.14620257097221054,3.1799059186455794,0.0511821722982154,2.8509501339581056,0.0,0.7587699189264747
27,"Glendale, AZ",40.2,33.5,56.5,1.8279792087234346,2.5035367423820953,1.4522998746069238,3.814913131248907,0.0794773569010189,0.0794773569010189,0.357648106054585,0.0,0.11921603535152835,2.9406622053376994,0.11921603535152835,0.0794773569010189,0.03973867845050945,0.19869339225254726,2.86118484843668,0.0499061289479312,1.8279792087234346,1.8279792087234346,0.7422134727970621
65,"Oklahoma City, OK",34.1,16.9,40.2,5.1521521621248505,1.209759485581802,0.24195189711636036,1.8075229961045745,0.04269739360876948,0.07116232268128246,0.07116232268128246,0.0,0.04269739360876948,1.878685318785857,0.34157914887015584,0.07116232268128246,0.0,0.3131142197976428,2.71840072642499,0.048817127489705,2.1775670740472433,0.1565571098988214,0.4238478370263989
4,"Fresno, CA",46.6,33.1,58.1,1.6438386188833223,0.6940651946396249,0.32876772377666447,1.9178117220305426,0.018264873543148024,0.16438386188833223,0.3105028502335164,0.12785411480203618,0.2191784825177763,1.6073088717970263,0.12785411480203618,0.16438386188833223,0.0,0.34703259731981245,0.47488671212184863,0.0472724264857934,0.03652974708629605,0.0,0.663106104745258
97,"Wichita, KS",34.8,19.7,43.9,5.27804807276202,3.251877959521624,0.0,3.0267479469393574,0.13728120862517224,0.10005778336989611,0.3752166876371104,0.025014445842474028,0.12507222921237013,2.1762567882952406,0.2751589042672143,0.15008667505484416,0.0,0.22513001258226625,3.2268635136791497,0.0427438235323171,2.214528890434226,0.3066771060287316,0.5233930500185273
24,"Tucson, AZ",43.2,34.5,66.3,3.2622265151584187,1.4762030599320217,0.5102924157789704,4.301036075851322,0.07289891653985292,0.07289891653985292,0.5649666031838602,0.1093483748097794,0.18224729134963233,2.6425857245696687,0.1093483748097794,0.5102924157789704,0.09112364567481616,0.4009440409691911,2.9524061198640434,0.0404671853259911,0.5759014406648382,0.05831913323188234,0.6367037961835907
73,"Durham, NC",30.3,27.5,37.6,0.0,3.9185085345791486,0.30402221388976153,3.8847282885913974,0.13512098395100514,0.033780245987751284,0.13512098395100514,0.033780245987751284,0.13512098395100514,1.925474021301823,0.13512098395100514,0.16890122993875642,0.0,0.33780245987751284,2.36461721914259,0.0373412488648531,1.1147481175957923,0.0,0.4976032915471691
26,"Chandler, AZ",35.4,24.4,55.4,2.147108619057173,1.8655206034431175,1.2319475683114927,3.167865175658124,0.07039700390351387,0.03519850195175694,0.14079400780702775,0.07039700390351387,0.14079400780702775,3.4142546893204226,0.1055955058552708,0.2111910117105416,0.03519850195175694,0.24638951366229853,2.4286966346712284,0.0365835381427401,1.6191310897808189,0.0,0.6231006856367883
61,"Laredo, TX",36.8,0.0,39.6,0.0,0.9665421760343934,0.9278804889930177,9.820068508509436,0.07732337408275147,0.21992310938942922,0.0,0.11598506112412721,0.23197012224825442,3.092934963310059,0.38661687041375736,0.3479551833723816,0.0,0.4252785574551331,3.518213520765192,0.0363620052928247,0.8118954278688905,0.15271366381343415,0.5243349007232906
10,"Santa Ana, CA",67.1,43.3,62.2,1.5531467400097072,0.970716712506067,0.12942889500080892,1.7796473062611227,0.0,0.06471444750040446,0.45300113250283125,0.12942889500080892,0.0,1.1001456075068758,0.0,0.16178611875101115,0.0,0.3882866850024268,1.5855039637599093,0.0342294520547945,0.608315806503802,0.03235722375020223,0.7393319673590409
12,"Stockton, CA",43.7,25.4,52.4,3.0284956720324607,2.781271535540015,0.21632111943089005,5.191706866341361,0.0,0.06180603412311145,0.030903017061555724,0.06180603412311145,0.09270905118466717,2.317726279616679,0.1545150853077786,0.1545150853077786,0.0,0.1545150853077786,2.070502143124233,0.030448473767078,0.6909914614963859,0.0,0.760187902950803
29,"Gilbert, AZ",29.0,15.1,52.6,2.2587850604673174,2.115370135993202,0.46609850454087504,1.2907343202670385,0.035853731118528846,0.035853731118528846,0.035853731118528846,0.07170746223705769,0.07170746223705769,1.0397582024373366,0.10756119335558655,0.14341492447411539,0.0,0.14341492447411539,1.5417104380967404,0.029238301263805,2.4739074471784903,0.0,0.4524432314969617
25,"Mesa, AZ",37.9,27.0,59.6,2.1207174640110353,1.1868235349052585,0.7393326938754069,2.470927687425702,0.05836837056911107,0.038912247046074044,0.19456123523037022,0.019456123523037022,0.05836837056911107,1.4008408936586656,0.07782449409214809,0.1751051117073332,0.019456123523037022,0.11673674113822213,4.37762779268333,0.0283961645914531,1.316790440039146,0.07782449409214809,0.6547816310781536
31,"Baton Rouge, LA",39.1,0.0,44.3,4.6598937016700885,4.96762253102566,1.4507216241048388,9.627516232695749,0.08792252267302053,0.08792252267302053,0.5275351360381232,0.17584504534604106,0.1318837840095308,3.0772882935557186,0.17584504534604106,0.1318837840095308,0.043961261336510266,0.9794526851678511,4.044436042958945,0.0266306734992679,3.0772882935557186,2.637675680190616,0.5181274183783594
62,"Lubbock, TX",39.0,20.6,42.5,0.0,2.655931643907862,1.365907702581186,4.780676959034151,0.1138256418817655,0.07588376125451034,0.0,0.0,0.1138256418817655,2.1626871957535445,0.0,0.15176752250902067,0.0,0.18970940313627585,3.0732923308076687,0.0256569704507243,0.6070700900360827,0.0,0.5300668237178007
84,"Lexington/Fayette, KY",34.3,26.6,45.7,3.8822486473267506,2.537217619906459,0.21398220890777367,4.035093082260874,0.12227554794729924,0.12227554794729924,0.15284443493412406,0.24455109589459847,0.21398220890777367,3.1791642466297803,0.12227554794729924,0.18341332192094886,0.03056888698682481,0.3056888698682481,3.1791642466297803,0.0245682845179039,2.201876929660991,0.4704551707272338,0.0
37,"Hialeah, FL",67.9,39.0,50.6,0.0,1.0643534717879808,0.2660883679469952,5.321767358939904,0.0,0.0443480613244992,0.0,0.0,0.0,1.0643534717879808,0.1330441839734976,0.3991325519204928,0.0,0.7982651038409856,1.5078340850329728,0.0173090909090909,0.0886961226489984,0.0,0.681507427789088
82,"Des Moines, IA",45.0,30.1,39.4,3.4829473066735104,6.493255685508102,1.4522998746069238,3.1163212743920883,0.13728120862517224,0.13748476210553331,0.18331301614071108,0.13748476210553331,0.18331301614071108,3.253806036497622,0.8389502327430753,0.22914127017588884,0.09165650807035554,0.6874238105276665,0.0,0.0,5.517721785835404,2.6472571590652096,0.0
